2,1BM12IS029,"2015-04-28 00:03:06.112900",5,5,5,5,5,5,5,5
3,1BM13IS408,"2015-04-28 04:32:42.695346",4,4,4,4,3,3,4,3
4,1BM13IS409,"2015-04-28 04:39:16.101365",5,5,5,5,5,5,5,5
5,1BM13IS412,"2015-04-28 04:47:54.535145",4,4,4,5,4,4,5,4
6,1BM13IS404,"2015-04-28 05:01:52.396064",5,4,5,4,5,5,5,4
7,1BM13IS405,"2015-04-28 05:05:32.956388",5,5,5,5,5,5,5,5
8,1BM13IS405,"2015-04-28 05:05:35.932453",5,5,5,5,5,5,5,5
9,1BM11IS026,"2015-04-28 05:08:45.377371",5,5,5,5,5,5,5,5
10,1BM12IS098,"2015-04-28 05:10:06.757124",5,5,4,5,4,5,5,4
11,1BM13IS417,"2015-04-28 05:10:41.493271",4,5,4,4,3,4,4,4
12,1BM13IS401,"2015-04-28 05:18:34.700232",4,5,4,4,5,4,4,4
13,1BM13IS401,"2015-04-28 05:18:35.199973",4,5,4,4,5,4,4,4
14,1BM13IS415,"2015-04-28 05:20:36.915473",4,4,4,4,4,4,4,4
15,1BM13IS413,"2015-04-28 05:21:14.850281",3,4,4,3,4,4,3,4
16,1BM13IS410,"2015-04-28 05:21:44.857685",5,4,4,4,4,5,5,4
17,1BM12IS048,"2015-04-28 05:33:12.565883",4,4,4,4,4,4,4,4
18,1BM12IS078,"2015-04-28 05:33:41.559030",4,4,4,4,4,4,4,4
19,1BM12IS050,"2015-04-28 05:42:14.407569",5,5,5,5,5,5,5,5
20,1BM13IS400,"2015-04-28 05:42:59.484534",4,4,4,4,4,4,4,4
21,1BM12IS008,"2015-04-28 06:21:35.212712",4,4,4,4,4,4,4,4
22,1BM12IS009,"2015-04-28 06:37:03.298805",5,5,5,5,5,5,5,5
23,1BM12IS009,"2015-04-28 06:37:03.380211",5,5,5,5,5,5,5,5
24,1BM12IS002,"2015-04-28 06:50:27.420035",5,4,5,4,3,4,5,4
25,1BM12IS054,"2015-04-28 06:51:35.435717",4,4,4,4,4,4,4,4
26,1BM12IS065,"2015-04-28 06:52:04.533433",4,3,3,4,2,2,3,3
27,1BM12IS003,"2015-04-28 06:55:54.213967",4,4,4,4,4,4,4,4
28,1BM12IS058,"2015-04-28 06:56:12.357502",4,4,3,4,3,3,3,3
29,1BM12IS011,"2015-04-28 06:57:07.074193",4,4,4,4,4,4,4,4
30,1BM12IS004,"2015-04-28 06:58:12.196627",3,4,4,5,4,4,5,4
31,1BM12IS007,"2015-04-28 07:00:49.925894",5,5,5,5,5,5,5,5
32,1BM12IS014,"2015-04-28 07:01:03.602679",4,4,4,4,4,4,4,4
33,1BM12IS061,"2015-04-28 07:06:01.357778",5,4,5,5,3,3,4,3
34,1BM12IS001,"2015-04-28 07:07:00.315599",4,3,4,3,4,3,4,3
35,1BM12IS005,"2015-04-28 07:15:25.559961",4,4,4,3,3,3,3,3
36,1BM12IS013,"2015-04-28 07:20:29.380312",4,3,3,4,3,4,3,4
37,1BM12IS055,"2015-04-28 07:20:57.469622",5,5,5,5,5,5,5,5
38,1BM12IS015,"2015-04-28 07:23:54.554137",4,4,3,3,3,3,4,3
39,1BM12IS053,"2015-04-28 07:35:26.949883",5,5,5,5,5,5,5,5
40,1BM12IS051,"2015-04-28 07:35:39.902299",5,5,5,5,5,5,5,5
41,1BM12IS052,"2015-04-28 07:36:13.688194",2,2,2,2,2,2,2,2
42,1BM12IS012,"2015-04-28 07:36:17.377696",3,4,3,3,4,4,3,4
43,1BM12IS040,"2015-04-28 07:37:22.693356",5,5,5,5,5,5,5,5
44,1BM12IS040,"2015-04-28 07:37:23.810533",5,5,5,5,5,5,5,5
45,1BM12IS063,"2015-04-28 07:38:13.608571",5,5,5,5,5,5,5,5
46,1BM12IS060,"2015-04-28 07:39:13.144946",5,5,5,5,5,5,5,5
47,1BM12IS056,"2015-04-28 07:40:43.951784",5,5,5,5,5,5,5,5
