1,1BM12IS029,"2015-04-28 00:01:59.243057",5,5,5,5,5,5,5,5
2,1BM13IS408,"2015-04-28 04:34:45.065740",5,5,4,5,3,4,4,4
3,1BM13IS409,"2015-04-28 04:40:20.538879",5,5,4,4,5,5,5,5
4,1BM13IS412,"2015-04-28 04:49:01.064162",4,3,4,3,3,4,3,4
5,1BM13IS404,"2015-04-28 05:03:47.934398",5,4,5,5,3,3,4,5
6,1BM13IS405,"2015-04-28 05:06:30.991104",4,4,4,5,4,3,5,4
7,1BM11IS026,"2015-04-28 05:09:06.821119",5,5,5,5,5,5,5,5
8,1BM12IS098,"2015-04-28 05:10:30.359838",3,3,3,5,5,5,5,5
9,1BM13IS417,"2015-04-28 05:11:47.473951",5,4,4,3,4,5,3,5
10,1BM13IS401,"2015-04-28 05:19:42.320129",5,4,4,4,4,4,4,4
11,1BM13IS413,"2015-04-28 05:21:55.863703",4,4,4,4,3,4,4,4
12,1BM13IS415,"2015-04-28 05:22:07.915950",5,4,5,3,4,4,5,5
13,1BM13IS410,"2015-04-28 05:23:12.829198",5,4,5,5,4,5,5,5
14,1BM12IS048,"2015-04-28 05:33:55.591961",4,4,4,4,4,4,4,4
15,1BM12IS078,"2015-04-28 05:34:13.120121",4,4,4,4,4,4,4,4
16,1BM12IS050,"2015-04-28 05:42:56.638841",5,5,5,5,4,5,5,5
17,1BM13IS400,"2015-04-28 05:43:26.222565",4,4,4,4,4,4,4,4
18,1BM12IS008,"2015-04-28 06:22:50.904347",5,5,4,4,3,4,4,4
19,1BM12IS009,"2015-04-28 06:37:26.563593",5,5,5,5,5,5,5,5
20,1BM12IS002,"2015-04-28 06:51:24.342927",5,4,5,4,3,4,4,5
21,1BM12IS054,"2015-04-28 06:52:15.572005",5,5,5,5,5,5,5,5
22,1BM12IS065,"2015-04-28 06:53:37.961713",5,4,5,3,3,4,5,5
23,1BM12IS058,"2015-04-28 06:54:53.271697",5,5,5,5,5,5,5,5
24,1BM12IS003,"2015-04-28 06:57:18.193407",4,4,4,4,4,4,4,4
25,1BM12IS011,"2015-04-28 06:57:37.582594",4,4,4,3,3,3,3,3
26,1BM12IS004,"2015-04-28 06:58:57.452208",4,4,5,4,5,5,4,3
27,1BM12IS014,"2015-04-28 07:02:04.692750",4,4,4,4,4,4,4,4
28,1BM12IS007,"2015-04-28 07:02:26.583987",5,5,5,5,5,5,5,5
29,1BM12IS061,"2015-04-28 07:06:49.280188",5,5,5,5,5,5,5,5
30,1BM12IS001,"2015-04-28 07:07:34.871373",3,3,4,4,3,3,4,4
31,1BM12IS005,"2015-04-28 07:15:52.546305",5,5,5,5,5,5,5,5
32,1BM12IS013,"2015-04-28 07:20:55.531836",5,5,5,5,5,5,5,5
33,1BM12IS055,"2015-04-28 07:21:16.825484",5,4,5,4,5,5,5,5
34,1BM12IS055,"2015-04-28 07:21:17.859603",5,4,5,4,5,5,5,5
35,1BM12IS015,"2015-04-28 07:25:08.882642",4,3,3,3,3,3,3,3
36,1BM12IS053,"2015-04-28 07:35:56.998292",4,4,5,4,5,4,5,5
37,1BM12IS051,"2015-04-28 07:36:14.003667",5,5,5,5,5,5,5,5
38,1BM12IS052,"2015-04-28 07:36:44.125649",2,2,2,2,2,2,2,2
39,1BM12IS012,"2015-04-28 07:37:14.337162",5,3,5,3,4,3,4,5
40,1BM12IS040,"2015-04-28 07:37:44.180843",4,4,4,4,4,4,4,4
41,1BM12IS063,"2015-04-28 07:38:47.379518",3,3,3,3,3,3,3,3
42,1BM12IS060,"2015-04-28 07:39:52.880521",5,5,5,5,5,5,5,5
43,1BM12IS056,"2015-04-28 07:41:27.239928",5,5,5,5,5,5,5,5
44,1BM12IS049,"2015-04-28 07:42:32.225125",4,4,4,4,4,4,4,4
45,1BM12IS042,"2015-04-28 07:44:30.151785",4,4,4,4,4,4,4,4
46,1BM12IS095,"2015-04-28 08:09:16.194190",5,5,5,5,5,5,5,5
47,1BM12IS026,"2015-04-28 09:10:09.274188",5,5,5,5,5,5,5,5
48,1BM12IS018,"2015-04-28 09:22:57.961976",5,5,5,5,5,5,5,5
49,1BM12IS415,"2015-04-28 09:47:14.501963",5,5,5,5,5,5,5,5
50,1BM12IS066,"2015-04-28 09:47:25.309443",5,5,5,5,5,5,5,5
51,1BM12IS081,"2015-04-28 09:47:46.265867",5,3,4,3,4,3,4,5
52,1BM12IS079,"2015-04-28 09:50:06.911762",4,4,4,4,5,4,5,5
53,1BM12IS017,"2015-04-28 10:00:47.074582",5,5,5,5,5,5,5,5
54,1BM12IS071,"2015-04-28 10:07:31.257283",5,5,5,3,3,4,4,5
55,1BM12IS073,"2015-04-28 10:10:44.158263",5,5,4,4,5,5,5,5
56,1BM12IS075,"2015-04-28 10:15:11.676084",5,4,4,4,3,3,4,4
57,1BM12IS068,"2015-04-28 10:19:40.782981",4,4,4,4,3,3,3,3
58,1BM12IS074,"2015-04-28 10:22:03.954010",3,3,3,1,1,4,5,5
59,1BM12IS080,"2015-04-28 10:23:05.025429",5,4,4,3,4,4,4,4
60,1BM12IS076,"2015-04-28 10:24:11.522835",5,4,4,3,2,2,3,4
61,1BM12IS072,"2015-04-28 10:24:37.244305",5,5,5,5,5,5,5,5
62,1BM12IS069,"2015-04-28 10:27:53.777262",5,5,5,5,5,5,5,5
63,1BM12IS070,"2015-04-28 10:28:17.999962",5,5,4,5,4,5,5,4
64,1BM12IS016,"2015-04-28 10:29:27.897923",5,4,4,4,4,4,4,4
65,1BM12IS024,"2015-04-28 10:30:13.809246",5,5,5,5,5,5,5,5
66,1BM12IS022,"2015-04-28 10:30:33.959256",5,5,5,5,5,5,5,5
67,1BM12IS020,"2015-04-28 10:30:47.509018",5,5,5,5,5,5,5,5
68,1BM12IS032,"2015-04-29 04:02:53.217997",5,5,5,5,5,5,5,5
69,1BM12IS041,"2015-04-29 04:21:53.379271",4,4,4,4,4,4,4,4
70,1BM12IS039,"2015-04-29 04:22:41.107807",5,5,5,5,5,5,5,5
71,1BM12IS045,"2015-04-29 04:22:57.149949",5,5,5,5,5,5,5,5
72,1BM12IS033,"2015-04-29 04:36:35.037586",4,4,4,4,4,4,4,4
73,1BM12IS043,"2015-04-29 04:38:20.213446",4,4,4,4,4,4,4,4
74,1BM12IS044,"2015-04-29 04:42:03.356651",4,3,3,3,2,3,4,4
75,1BM12IS094,"2015-04-29 04:42:06.262881",5,5,5,5,5,5,5,5
76,1BM12IS082,"2015-04-29 04:42:10.697039",5,4,4,4,3,4,4,5
77,1BM12IS046,"2015-04-29 04:53:26.331360",5,5,5,5,4,5,5,5
78,1BM12IS036,"2015-04-29 05:03:41.739854",4,4,4,4,4,4,4,4
79,1BM12IS096,"2015-04-29 05:10:02.470195",5,5,5,5,5,5,5,5
80,1BM12IS086,"2015-04-29 05:12:20.701250",4,4,4,4,4,4,4,4
81,1BM12IS088,"2015-04-29 05:23:38.038698",4,4,4,4,4,4,5,4
82,1BM11IS110,"2015-04-29 05:23:54.200714",3,3,3,3,3,3,3,3
83,1BM12IS084,"2015-04-29 05:24:21.175834",5,5,5,5,5,5,5,5
84,1BM11IS072,"2015-04-29 06:05:41.586291",5,5,5,5,5,5,5,5
85,1BM11IS007,"2015-04-29 06:11:37.367348",2,3,2,3,3,2,2,4
86,1BM13IS407,"2015-04-29 06:30:28.348004",5,5,5,5,5,5,5,5
87,1BM13IS414,"2015-04-29 06:39:41.586817",5,5,5,5,5,5,5,5
88,1BM13IS403,"2015-04-29 07:11:09.083345",5,5,5,5,5,5,5,5
89,1BM13IS402,"2015-04-29 07:13:28.516047",5,5,5,5,5,5,5,5
90,1BM13IS416,"2015-04-29 07:13:56.178322",5,5,5,5,4,4,4,5
